# Constants and Parameters

# Final flow velocity (u_f): 1000 (m/s) - The final velocity of the flow
# Initial particle velocity (u_0): 0 (m/s) - The initial velocity of the particle
# Particle radius (r_is): 1e-06 (m) - The radius of the particle
# Nozzle radius (r_n): 0.05 (m) - The radius of the nozzle
# Particle density (q): 7874 (kg/m^3) - The density of the particle
# Gas density (q_g): 1.2754 (kg/m^3) - The density of the gas
# Gas constant (R): 8.31446 (J/(kg*K)) - The specific gas constant
# Gamma: 1.4# Molar mass of air (M): 0.029 (kg/mol) - The molar mass of air
# Gas temperature (T): 300 (K) - The temperature of the gas
# Reference temperature (T_0): 291.15 (K) - The reference temperature for gas
# Reference viscosity (eta_0): 1.827e-05 (Pa*s) - The reference viscosity of the gas
# Specific heat capacity of the gas (Cp): 460 (J/(kg*K)) - The specific heat capacity of the gas
# Speed of sound (Sound speed): 347.011 (m/s) - The speed of sound in the gas
# Dynamic viscosity (Viscosity): 1.91093e-05 (Pa*s) - The dynamic viscosity of the gas






# i  t  v  x  h  fi
7870 12946.6 953.907 3.66899e+06 1.96501 0.00115421
7871 12948.5 954.011 3.67087e+06 1.96501 0.00115356
7872 12950.5 954.115 3.67274e+06 1.96501 0.00115291
7873 12952.5 954.219 3.67462e+06 1.96501 0.00115226
7874 12954.4 954.323 3.67649e+06 1.96501 0.00115161
7875 12956.4 954.426 3.67837e+06 1.96501 0.00115097
7876 12958.4 954.529 3.68024e+06 1.96501 0.00115032
7877 12960.3 954.632 3.68212e+06 1.96501 0.00114968
7878 12962.3 954.734 3.68399e+06 1.96501 0.00114904
7879 12964.3 954.836 3.68587e+06 1.96501 0.0011484
7880 12966.2 954.938 3.68775e+06 1.96501 0.00114776
7881 12968.2 955.039 3.68962e+06 1.96501 0.00114712
7882 12970.1 955.14 3.6915e+06 1.96501 0.00114648
7883 12972.1 955.241 3.69338e+06 1.96501 0.00114585
7884 12974.1 955.342 3.69525e+06 1.96501 0.00114521
7885 12976 955.442 3.69713e+06 1.96501 0.00114458
7886 12978 955.542 3.69901e+06 1.96501 0.00114395
7887 12980 955.642 3.70089e+06 2.16151 0.00114332
7888 12982.1 955.752 3.70295e+06 2.16151 0.00114263
7889 12984.3 955.861 3.70502e+06 2.16151 0.00114194
7890 12986.5 955.97 3.70708e+06 2.16151 0.00114125
7891 12988.6 956.078 3.70915e+06 2.16151 0.00114056
7892 12990.8 956.186 3.71122e+06 2.16151 0.00113987
7893 12992.9 956.294 3.71328e+06 2.16151 0.00113919
7894 12995.1 956.401 3.71535e+06 2.16151 0.00113851
7895 12997.3 956.508 3.71742e+06 2.16151 0.00113782
7896 12999.4 956.615 3.71949e+06 2.16151 0.00113714
7897 13001.6 956.722 3.72155e+06 2.16151 0.00113647
7898 13003.7 956.828 3.72362e+06 2.16151 0.00113579
7899 13005.9 956.934 3.72569e+06 2.16151 0.00113511
7900 13008.1 957.039 3.72776e+06 2.16151 0.00113444
7901 13010.2 957.144 3.72983e+06 2.16151 0.00113376
7902 13012.4 957.249 3.7319e+06 2.16151 0.00113309
7903 13014.6 957.354 3.73397e+06 2.16151 0.00113242
7904 13016.7 957.458 3.73604e+06 2.16151 0.00113175
7905 13018.9 957.562 3.7381e+06 2.16151 0.00113109
7906 13021 957.666 3.74017e+06 2.16151 0.00113042
7907 13023.2 957.769 3.74224e+06 2.16151 0.00112976
7908 13025.4 957.872 3.74432e+06 2.16151 0.00112909
7909 13027.5 957.974 3.74639e+06 2.16151 0.00112843
7910 13029.7 958.077 3.74846e+06 2.16151 0.00112777
7911 13031.8 958.179 3.75053e+06 2.16151 0.00112711
7912 13034 958.281 3.7526e+06 2.16151 0.00112646
7913 13036.2 958.382 3.75467e+06 2.16151 0.0011258
7914 13038.3 958.483 3.75674e+06 2.16151 0.00112515
7915 13040.5 958.584 3.75881e+06 2.16151 0.00112449
7916 13042.7 958.684 3.76089e+06 2.16151 0.00112384
7917 13044.8 958.785 3.76296e+06 2.16151 0.00112319
7918 13047 958.885 3.76503e+06 2.37766 0.00112254
7919 13049.4 958.994 3.76731e+06 2.37766 0.00112183
7920 13051.7 959.103 3.76959e+06 2.37766 0.00112112
7921 13054.1 959.212 3.77187e+06 2.37766 0.00112041
7922 13056.5 959.321 3.77415e+06 2.37766 0.0011197
7923 13058.9 959.429 3.77643e+06 2.37766 0.001119
7924 13061.2 959.537 3.77871e+06 2.37766 0.00111829
7925 13063.6 959.644 3.781e+06 2.37766 0.00111759
7926 13066 959.751 3.78328e+06 2.37766 0.00111689
7927 13068.4 959.858 3.78556e+06 2.37766 0.00111619
7928 13070.8 959.964 3.78784e+06 2.37766 0.0011155
7929 13073.1 960.07 3.79013e+06 2.37766 0.0011148
7930 13075.5 960.176 3.79241e+06 2.37766 0.00111411
7931 13077.9 960.281 3.79469e+06 2.37766 0.00111341
7932 13080.3 960.386 3.79697e+06 2.37766 0.00111272
7933 13082.6 960.491 3.79926e+06 2.37766 0.00111203
7934 13085 960.595 3.80154e+06 2.37766 0.00111134
7935 13087.4 960.699 3.80383e+06 2.37766 0.00111066
7936 13089.8 960.803 3.80611e+06 2.37766 0.00110997
7937 13092.2 960.906 3.8084e+06 2.37766 0.00110929
7938 13094.5 961.009 3.81068e+06 2.37766 0.00110861
7939 13096.9 961.111 3.81297e+06 2.37766 0.00110793
7940 13099.3 961.214 3.81525e+06 2.37766 0.00110725
7941 13101.7 961.316 3.81754e+06 2.37766 0.00110657
7942 13104 961.417 3.81982e+06 2.37766 0.0011059
7943 13106.4 961.519 3.82211e+06 2.37766 0.00110523
7944 13108.8 961.62 3.82439e+06 2.37766 0.00110455
7945 13111.2 961.72 3.82668e+06 2.37766 0.00110388
7946 13113.6 961.82 3.82897e+06 2.37766 0.00110321
7947 13115.9 961.92 3.83125e+06 2.61543 0.00110255
7948 13118.5 962.03 3.83377e+06 2.61543 0.00110181
7949 13121.2 962.139 3.83629e+06 2.61543 0.00110108
7950 13123.8 962.248 3.8388e+06 2.61543 0.00110035
7951 13126.4 962.357 3.84132e+06 2.61543 0.00109963
7952 13129 962.465 3.84384e+06 2.61543 0.0010989
7953 13131.6 962.572 3.84635e+06 2.61543 0.00109818
7954 13134.2 962.68 3.84887e+06 2.61543 0.00109746
7955 13136.9 962.787 3.85139e+06 2.61543 0.00109674
7956 13139.5 962.893 3.85391e+06 2.61543 0.00109602
7957 13142.1 962.999 3.85643e+06 2.61543 0.0010953
7958 13144.7 963.105 3.85895e+06 2.61543 0.00109459
7959 13147.3 963.211 3.86146e+06 2.61543 0.00109388
7960 13149.9 963.316 3.86398e+06 2.61543 0.00109317
7961 13152.5 963.42 3.8665e+06 2.61543 0.00109246
7962 13155.2 963.525 3.86902e+06 2.61543 0.00109175
7963 13157.8 963.629 3.87154e+06 2.61543 0.00109104
7964 13160.4 963.732 3.87406e+06 2.61543 0.00109034
7965 13163 963.835 3.87659e+06 2.61543 0.00108964
7966 13165.6 963.938 3.87911e+06 2.61543 0.00108894
7967 13168.2 964.041 3.88163e+06 2.61543 0.00108824
7968 13170.9 964.143 3.88415e+06 2.61543 0.00108754
7969 13173.5 964.245 3.88667e+06 2.61543 0.00108685
7970 13176.1 964.346 3.88919e+06 2.61543 0.00108615
7971 13178.7 964.447 3.89171e+06 2.61543 0.00108546
7972 13181.3 964.548 3.89424e+06 2.61543 0.00108477
7973 13183.9 964.649 3.89676e+06 2.61543 0.00108408
7974 13186.5 964.749 3.89928e+06 2.61543 0.0010834
7975 13189.2 964.848 3.90181e+06 2.87697 0.00108271
7976 13192 964.958 3.90458e+06 2.87697 0.00108196
7977 13194.9 965.067 3.90736e+06 2.87697 0.00108121
7978 13197.8 965.175 3.91014e+06 2.87697 0.00108047
7979 13200.7 965.283 3.91291e+06 2.87697 0.00107972
7980 13203.5 965.391 3.91569e+06 2.87697 0.00107898
7981 13206.4 965.498 3.91847e+06 2.87697 0.00107824
7982 13209.3 965.605 3.92125e+06 2.87697 0.0010775
7983 13212.2 965.711 3.92402e+06 2.87697 0.00107676
7984 13215.1 965.817 3.9268e+06 2.87697 0.00107602
7985 13217.9 965.923 3.92958e+06 2.87697 0.00107529
7986 13220.8 966.028 3.93236e+06 2.87697 0.00107456
7987 13223.7 966.133 3.93514e+06 2.87697 0.00107383
7988 13226.6 966.237 3.93792e+06 2.87697 0.0010731
7989 13229.4 966.341 3.9407e+06 2.87697 0.00107238
7990 13232.3 966.445 3.94348e+06 2.87697 0.00107165
7991 13235.2 966.548 3.94626e+06 2.87697 0.00107093
7992 13238.1 966.651 3.94904e+06 2.87697 0.00107021
7993 13240.9 966.754 3.95182e+06 2.87697 0.00106949
7994 13243.8 966.856 3.9546e+06 2.87697 0.00106878
7995 13246.7 966.957 3.95739e+06 2.87697 0.00106806
7996 13249.6 967.059 3.96017e+06 2.87697 0.00106735
7997 13252.5 967.16 3.96295e+06 2.87697 0.00106664
7998 13255.3 967.26 3.96573e+06 2.87697 0.00106593
7999 13258.2 967.361 3.96852e+06 2.87697 0.00106523
8000 13261.1 967.46 3.9713e+06 3.16467 0.00106452
8001 13264.3 967.57 3.97436e+06 3.16467 0.00106375
8002 13267.4 967.679 3.97742e+06 3.16467 0.00106298
8003 13270.6 967.787 3.98048e+06 3.16467 0.00106221
8004 13273.7 967.895 3.98355e+06 3.16467 0.00106145
8005 13276.9 968.003 3.98661e+06 3.16467 0.00106068
8006 13280.1 968.11 3.98967e+06 3.16467 0.00105992
8007 13283.2 968.217 3.99274e+06 3.16467 0.00105916
8008 13286.4 968.323 3.9958e+06 3.16467 0.0010584
8009 13289.6 968.429 3.99887e+06 3.16467 0.00105765
8010 13292.7 968.535 4.00193e+06 3.16467 0.0010569
8011 13295.9 968.64 4.005e+06 3.16467 0.00105615
8012 13299.1 968.744 4.00806e+06 3.16467 0.0010554
8013 13302.2 968.848 4.01113e+06 3.16467 0.00105465
8014 13305.4 968.952 4.0142e+06 3.16467 0.00105391
8015 13308.6 969.055 4.01726e+06 3.16467 0.00105316
8016 13311.7 969.158 4.02033e+06 3.16467 0.00105242
8017 13314.9 969.261 4.0234e+06 3.16467 0.00105169
8018 13318.1 969.363 4.02646e+06 3.16467 0.00105095
8019 13321.2 969.465 4.02953e+06 3.16467 0.00105022
8020 13324.4 969.566 4.0326e+06 3.16467 0.00104949
8021 13327.5 969.667 4.03567e+06 3.16467 0.00104876
8022 13330.7 969.767 4.03874e+06 3.16467 0.00104803
8023 13333.9 969.867 4.04181e+06 3.16467 0.00104731
8024 13337 969.967 4.04488e+06 3.48114 0.00104658
8025 13340.5 970.076 4.04825e+06 3.48114 0.00104579
8026 13344 970.185 4.05163e+06 3.48114 0.001045
8027 13347.5 970.293 4.05501e+06 3.48114 0.00104421
8028 13351 970.401 4.05839e+06 3.48114 0.00104343
8029 13354.4 970.508 4.06176e+06 3.48114 0.00104264
8030 13357.9 970.615 4.06514e+06 3.48114 0.00104186
8031 13361.4 970.721 4.06852e+06 3.48114 0.00104108
8032 13364.9 970.827 4.0719e+06 3.48114 0.00104031
8033 13368.4 970.933 4.07528e+06 3.48114 0.00103954
8034 13371.9 971.038 4.07866e+06 3.48114 0.00103876
8035 13375.3 971.142 4.08204e+06 3.48114 0.001038
8036 13378.8 971.246 4.08542e+06 3.48114 0.00103723
8037 13382.3 971.35 4.0888e+06 3.48114 0.00103647
8038 13385.8 971.453 4.09218e+06 3.48114 0.00103571
8039 13389.3 971.556 4.09557e+06 3.48114 0.00103495
8040 13392.7 971.658 4.09895e+06 3.48114 0.00103419
8041 13396.2 971.76 4.10233e+06 3.48114 0.00103344
8042 13399.7 971.861 4.10571e+06 3.48114 0.00103268
8043 13403.2 971.962 4.1091e+06 3.48114 0.00103194
8044 13406.7 972.062 4.11248e+06 3.48114 0.00103119
8045 13410.1 972.163 4.11587e+06 3.48114 0.00103044
8046 13413.6 972.262 4.11925e+06 3.82925 0.0010297
8047 13417.5 972.371 4.12297e+06 3.82925 0.00102889
8048 13421.3 972.48 4.1267e+06 3.82925 0.00102808
8049 13425.1 972.588 4.13042e+06 3.82925 0.00102727
8050 13428.9 972.696 4.13415e+06 3.82925 0.00102646
8051 13432.8 972.803 4.13787e+06 3.82925 0.00102566
8052 13436.6 972.909 4.1416e+06 3.82925 0.00102486
8053 13440.4 973.015 4.14532e+06 3.82925 0.00102406
8054 13444.3 973.121 4.14905e+06 3.82925 0.00102326
8055 13448.1 973.226 4.15277e+06 3.82925 0.00102247
8056 13451.9 973.33 4.1565e+06 3.82925 0.00102168
8057 13455.7 973.435 4.16023e+06 3.82925 0.0010209
8058 13459.6 973.538 4.16396e+06 3.82925 0.00102011
8059 13463.4 973.641 4.16768e+06 3.82925 0.00101933
8060 13467.2 973.744 4.17141e+06 3.82925 0.00101855
8061 13471.1 973.846 4.17514e+06 3.82925 0.00101777
8062 13474.9 973.948 4.17887e+06 3.82925 0.001017
8063 13478.7 974.049 4.1826e+06 3.82925 0.00101623
8064 13482.6 974.15 4.18633e+06 3.82925 0.00101546
8065 13486.4 974.25 4.19006e+06 3.82925 0.0010147
8066 13490.2 974.35 4.19379e+06 4.21218 0.00101393
8067 13494.4 974.459 4.1979e+06 4.21218 0.00101309
8068 13498.6 974.568 4.202e+06 4.21218 0.00101226
8069 13502.8 974.676 4.20611e+06 4.21218 0.00101143
8070 13507.1 974.784 4.21021e+06 4.21218 0.0010106
8071 13511.3 974.891 4.21432e+06 4.21218 0.00100978
8072 13515.5 974.997 4.21842e+06 4.21218 0.00100896
8073 13519.7 975.103 4.22253e+06 4.21218 0.00100814
8074 13523.9 975.209 4.22664e+06 4.21218 0.00100732
8075 13528.1 975.314 4.23075e+06 4.21218 0.00100651
8076 13532.3 975.418 4.23486e+06 4.21218 0.0010057
8077 13536.5 975.522 4.23896e+06 4.21218 0.00100489
8078 13540.8 975.625 4.24307e+06 4.21218 0.00100409
8079 13545 975.728 4.24718e+06 4.21218 0.00100329
8080 13549.2 975.83 4.25129e+06 4.21218 0.00100249
8081 13553.4 975.932 4.2554e+06 4.21218 0.0010017
8082 13557.6 976.034 4.25952e+06 4.21218 0.0010009
8083 13561.8 976.134 4.26363e+06 4.21218 0.00100011
8084 13566 976.235 4.26774e+06 4.21218 0.000999328
8085 13570.2 976.334 4.27185e+06 4.6334 0.000998544
8086 13574.9 976.444 4.27638e+06 4.6334 0.000997685
8087 13579.5 976.552 4.2809e+06 4.6334 0.00099683
8088 13584.1 976.66 4.28542e+06 4.6334 0.000995978
8089 13588.8 976.768 4.28995e+06 4.6334 0.00099513
8090 13593.4 976.874 4.29448e+06 4.6334 0.000994285
8091 13598 976.981 4.299e+06 4.6334 0.000993443
8092 13602.7 977.086 4.30353e+06 4.6334 0.000992604
8093 13607.3 977.191 4.30806e+06 4.6334 0.000991769
8094 13611.9 977.296 4.31259e+06 4.6334 0.000990937
8095 13616.6 977.4 4.31711e+06 4.6334 0.000990109
8096 13621.2 977.503 4.32164e+06 4.6334 0.000989284
8097 13625.8 977.606 4.32617e+06 4.6334 0.000988462
8098 13630.5 977.708 4.3307e+06 4.6334 0.000987643
8099 13635.1 977.81 4.33523e+06 4.6334 0.000986827
8100 13639.7 977.911 4.33976e+06 4.6334 0.000986015
8101 13644.4 978.012 4.34429e+06 4.6334 0.000985206
8102 13649 978.112 4.34883e+06 4.6334 0.0009844
8103 13653.6 978.212 4.35336e+06 5.09673 0.000983597
8104 13658.7 978.321 4.35834e+06 5.09673 0.000982717
8105 13663.8 978.429 4.36333e+06 5.09673 0.000981842
8106 13668.9 978.536 4.36832e+06 5.09673 0.00098097
8107 13674 978.643 4.37331e+06 5.09673 0.000980101
8108 13679.1 978.75 4.37829e+06 5.09673 0.000979237
8109 13684.2 978.856 4.38328e+06 5.09673 0.000978376
8110 13689.3 978.961 4.38827e+06 5.09673 0.000977519
8111 13694.4 979.065 4.39326e+06 5.09673 0.000976666
8112 13699.5 979.169 4.39825e+06 5.09673 0.000975816
8113 13704.6 979.272 4.40324e+06 5.09673 0.00097497
8114 13709.7 979.375 4.40823e+06 5.09673 0.000974127
8115 13714.8 979.477 4.41323e+06 5.09673 0.000973288
8116 13719.9 979.579 4.41822e+06 5.09673 0.000972453
8117 13725 979.68 4.42321e+06 5.09673 0.000971621
8118 13730.1 979.78 4.4282e+06 5.09673 0.000970793
8119 13735.2 979.88 4.4332e+06 5.60641 0.000969968
8120 13740.8 979.989 4.43869e+06 5.60641 0.000969065
8121 13746.4 980.097 4.44419e+06 5.60641 0.000968166
8122 13752 980.205 4.44968e+06 5.60641 0.000967271
8123 13757.6 980.312 4.45518e+06 5.60641 0.00096638
8124 13763.2 980.418 4.46067e+06 5.60641 0.000965494
8125 13768.8 980.524 4.46617e+06 5.60641 0.000964611
8126 13774.4 980.629 4.47167e+06 5.60641 0.000963733
8127 13780 980.733 4.47717e+06 5.60641 0.000962859
8128 13785.6 980.837 4.48266e+06 5.60641 0.000961988
8129 13791.3 980.94 4.48816e+06 5.60641 0.000961122
8130 13796.9 981.042 4.49366e+06 5.60641 0.00096026
8131 13802.5 981.144 4.49916e+06 5.60641 0.000959402
8132 13808.1 981.245 4.50467e+06 5.60641 0.000958548
8133 13813.7 981.346 4.51017e+06 5.60641 0.000957697
8134 13819.3 981.445 4.51567e+06 6.16705 0.000956851
8135 13825.5 981.555 4.52172e+06 6.16705 0.000955924
8136 13831.6 981.663 4.52778e+06 6.16705 0.000955002
8137 13837.8 981.771 4.53383e+06 6.16705 0.000954085
8138 13844 981.877 4.53988e+06 6.16705 0.000953173
8139 13850.1 981.984 4.54594e+06 6.16705 0.000952265
8140 13856.3 982.089 4.552e+06 6.16705 0.000951361
8141 13862.5 982.194 4.55805e+06 6.16705 0.000950462
8142 13868.6 982.298 4.56411e+06 6.16705 0.000949568
8143 13874.8 982.401 4.57017e+06 6.16705 0.000948678
8144 13881 982.504 4.57623e+06 6.16705 0.000947793
8145 13887.1 982.606 4.58229e+06 6.16705 0.000946912
8146 13893.3 982.707 4.58835e+06 6.16705 0.000946035
8147 13899.5 982.807 4.59441e+06 6.16705 0.000945163
8148 13905.6 982.907 4.60047e+06 6.78375 0.000944295
8149 13912.4 983.016 4.60714e+06 6.78375 0.000943346
8150 13919.2 983.125 4.61381e+06 6.78375 0.000942401
8151 13926 983.232 4.62048e+06 6.78375 0.000941462
8152 13932.8 983.339 4.62715e+06 6.78375 0.000940528
8153 13939.5 983.445 4.63382e+06 6.78375 0.000939599
8154 13946.3 983.55 4.64049e+06 6.78375 0.000938675
8155 13953.1 983.654 4.64716e+06 6.78375 0.000937756
8156 13959.9 983.758 4.65384e+06 6.78375 0.000936842
8157 13966.7 983.861 4.66051e+06 6.78375 0.000935933
8158 13973.5 983.963 4.66718e+06 6.78375 0.000935029
8159 13980.2 984.064 4.67386e+06 6.78375 0.00093413
8160 13987 984.165 4.68054e+06 6.78375 0.000933236
8161 13993.8 984.265 4.68721e+06 7.46213 0.000932347
8162 14001.3 984.374 4.69456e+06 7.46213 0.000931374
8163 14008.7 984.482 4.7019e+06 7.46213 0.000930407
8164 14016.2 984.589 4.70925e+06 7.46213 0.000929446
8165 14023.7 984.696 4.7166e+06 7.46213 0.00092849
8166 14031.1 984.801 4.72395e+06 7.46213 0.00092754
8167 14038.6 984.906 4.73129e+06 7.46213 0.000926596
8168 14046 985.01 4.73864e+06 7.46213 0.000925658
8169 14053.5 985.113 4.746e+06 7.46213 0.000924725
8170 14061 985.215 4.75335e+06 7.46213 0.000923797
8171 14068.4 985.317 4.7607e+06 7.46213 0.000922875
8172 14075.9 985.418 4.76805e+06 7.46213 0.000921958
8173 14083.4 985.518 4.77541e+06 8.20834 0.000921047
8174 14091.6 985.627 4.7835e+06 8.20834 0.000920051
8175 14099.8 985.735 4.79159e+06 8.20834 0.000919061
8176 14108 985.842 4.79968e+06 8.20834 0.000918078
8177 14116.2 985.948 4.80777e+06 8.20834 0.000917101
8178 14124.4 986.053 4.81586e+06 8.20834 0.00091613
8179 14132.6 986.158 4.82396e+06 8.20834 0.000915166
8180 14140.8 986.261 4.83205e+06 8.20834 0.000914208
8181 14149 986.364 4.84015e+06 8.20834 0.000913256
8182 14157.2 986.466 4.84825e+06 8.20834 0.00091231
8183 14165.4 986.567 4.85634e+06 8.20834 0.00091137
8184 14173.7 986.667 4.86444e+06 8.20834 0.000910436
8185 14181.9 986.766 4.87254e+06 9.02918 0.000909508
8186 14190.9 986.874 4.88145e+06 9.02918 0.000908494
8187 14199.9 986.981 4.89036e+06 9.02918 0.000907487
8188 14208.9 987.088 4.89928e+06 9.02918 0.000906487
8189 14218 987.193 4.90819e+06 9.02918 0.000905495
8190 14227 987.297 4.9171e+06 9.02918 0.000904509
8191 14236 987.4 4.92602e+06 9.02918 0.00090353
8192 14245.1 987.503 4.93493e+06 9.02918 0.000902558
8193 14254.1 987.604 4.94385e+06 9.02918 0.000901593
8194 14263.1 987.704 4.95277e+06 9.02918 0.000900634
8195 14272.2 987.804 4.96169e+06 9.93209 0.000899682
8196 14282.1 987.912 4.9715e+06 9.93209 0.000898643
8197 14292 988.02 4.98131e+06 9.93209 0.000897611
8198 14301.9 988.126 4.99112e+06 9.93209 0.000896588
8199 14311.9 988.231 5.00094e+06 9.93209 0.000895572
8200 14321.8 988.335 5.01075e+06 9.93209 0.000894564
8201 14331.7 988.439 5.02057e+06 9.93209 0.000893563
8202 14341.7 988.541 5.03039e+06 9.93209 0.000892571
8203 14351.6 988.642 5.04021e+06 9.93209 0.000891585
8204 14361.5 988.742 5.05003e+06 9.93209 0.000890607
8205 14371.5 988.841 5.05985e+06 10.9253 0.000889637
8206 14382.4 988.949 5.07065e+06 10.9253 0.000888578
8207 14393.3 989.055 5.08146e+06 10.9253 0.000887528
8208 14404.2 989.161 5.09226e+06 10.9253 0.000886486
8209 14415.2 989.265 5.10307e+06 10.9253 0.000885454
8210 14426.1 989.369 5.11388e+06 10.9253 0.000884429
8211 14437 989.471 5.12469e+06 10.9253 0.000883413
8212 14448 989.572 5.1355e+06 10.9253 0.000882406
8213 14458.9 989.672 5.14631e+06 12.0178 0.000881407
8214 14470.9 989.781 5.15821e+06 12.0178 0.000880317
8215 14482.9 989.888 5.1701e+06 12.0178 0.000879238
8216 14494.9 989.994 5.182e+06 12.0178 0.000878168
8217 14506.9 990.099 5.1939e+06 12.0178 0.000877108
8218 14519 990.203 5.2058e+06 12.0178 0.000876057
8219 14531 990.306 5.2177e+06 12.0178 0.000875016
8220 14543 990.407 5.2296e+06 12.0178 0.000873984
8221 14555 990.507 5.2415e+06 12.0178 0.000872961
8222 14567 990.606 5.25341e+06 13.2196 0.000871948
8223 14580.3 990.714 5.2665e+06 13.2196 0.000870844
8224 14593.5 990.82 5.2796e+06 13.2196 0.000869751
8225 14606.7 990.925 5.2927e+06 13.2196 0.000868668
8226 14619.9 991.028 5.3058e+06 13.2196 0.000867596
8227 14633.1 991.131 5.3189e+06 13.2196 0.000866535
8228 14646.4 991.232 5.332e+06 13.2196 0.000865484
8229 14659.6 991.331 5.34511e+06 14.5416 0.000864444
8230 14674.1 991.44 5.35953e+06 14.5416 0.000863311
8231 14688.7 991.546 5.37394e+06 14.5416 0.00086219
8232 14703.2 991.652 5.38836e+06 14.5416 0.000861081
8233 14717.7 991.755 5.40278e+06 14.5416 0.000859984
8234 14732.3 991.858 5.41721e+06 14.5416 0.000858899
8235 14746.8 991.959 5.43163e+06 14.5416 0.000857826
8236 14761.4 992.058 5.44606e+06 15.9957 0.000856764
8237 14777.4 992.166 5.46192e+06 15.9957 0.000855609
8238 14793.4 992.273 5.4778e+06 15.9957 0.000854468
8239 14809.4 992.378 5.49367e+06 15.9957 0.00085334
8240 14825.3 992.481 5.50954e+06 15.9957 0.000852225
8241 14841.3 992.583 5.52542e+06 15.9957 0.000851123
8242 14857.3 992.683 5.5413e+06 15.9957 0.000850034
8243 14873.3 992.782 5.55718e+06 17.5953 0.000848958
8244 14890.9 992.889 5.57465e+06 17.5953 0.000847789
8245 14908.5 992.994 5.59212e+06 17.5953 0.000846634
8246 14926.1 993.097 5.60959e+06 17.5953 0.000845495
8247 14943.7 993.199 5.62707e+06 17.5953 0.00084437
8248 14961.3 993.299 5.64454e+06 17.5953 0.000843259
8249 14978.9 993.398 5.66202e+06 19.3548 0.000842162
8250 14998.3 993.505 5.68125e+06 19.3548 0.000840972
8251 15017.6 993.61 5.70048e+06 19.3548 0.000839799
8252 15037 993.712 5.71971e+06 19.3548 0.000838642
8253 15056.3 993.814 5.73894e+06 19.3548 0.000837501
8254 15075.7 993.913 5.75818e+06 21.2903 0.000836376
8255 15097 994.02 5.77934e+06 21.2903 0.000835157
8256 15118.3 994.126 5.80051e+06 21.2903 0.000833956
8257 15139.6 994.229 5.82167e+06 21.2903 0.000832774
8258 15160.8 994.33 5.84284e+06 21.2903 0.000831609
8259 15182.1 994.43 5.86401e+06 23.4194 0.000830463
8260 15205.6 994.537 5.8873e+06 23.4194 0.000829222
8261 15229 994.642 5.9106e+06 23.4194 0.000828002
8262 15252.4 994.745 5.93389e+06 23.4194 0.000826802
8263 15275.8 994.846 5.95719e+06 23.4194 0.000825622
8264 15299.2 994.944 5.98049e+06 25.7613 0.000824462
8265 15325 995.05 6.00612e+06 25.7613 0.000823208
8266 15350.8 995.154 6.03176e+06 25.7613 0.000821977
8267 15376.5 995.256 6.05739e+06 25.7613 0.000820768
8268 15402.3 995.355 6.08303e+06 28.3374 0.000819582
8269 15430.6 995.461 6.11124e+06 28.3374 0.000818302
8270 15458.9 995.565 6.13945e+06 28.3374 0.000817047
8271 15487.3 995.667 6.16766e+06 28.3374 0.000815818
8272 15515.6 995.766 6.19588e+06 31.1712 0.000814613
8273 15546.8 995.872 6.22692e+06 31.1712 0.000813315
8274 15578 995.975 6.25796e+06 31.1712 0.000812046
8275 15609.1 996.076 6.28901e+06 31.1712 0.000810805
8276 15640.3 996.173 6.32006e+06 34.2883 0.000809591
8277 15674.6 996.278 6.35422e+06 34.2883 0.000808286
8278 15708.9 996.38 6.38838e+06 34.2883 0.000807013
8279 15743.2 996.478 6.42255e+06 37.7171 0.00080577
8280 15780.9 996.584 6.46014e+06 37.7171 0.000804437
8281 15818.6 996.686 6.49773e+06 37.7171 0.000803139
8282 15856.3 996.785 6.53532e+06 41.4888 0.000801875
8283 15897.8 996.89 6.57668e+06 41.4888 0.000800523
8284 15939.3 996.991 6.61804e+06 41.4888 0.000799211
8285 15980.8 997.089 6.65941e+06 45.6377 0.000797936
8286 16026.4 997.193 6.70491e+06 45.6377 0.000796576
8287 16072.1 997.293 6.75042e+06 45.6377 0.000795259
8288 16117.7 997.39 6.79594e+06 50.2015 0.000793984
8289 16167.9 997.492 6.84601e+06 50.2015 0.000792627
8290 16218.1 997.59 6.89609e+06 55.2216 0.000791318
8291 16273.3 997.692 6.95118e+06 55.2216 0.00078993
8292 16328.6 997.791 7.00628e+06 60.7438 0.000788595
8293 16389.3 997.894 7.06689e+06 60.7438 0.000787185
8294 16450 997.992 7.12751e+06 66.8182 0.000785834
8295 16516.9 998.095 7.1942e+06 66.8182 0.000784412
8296 16583.7 998.192 7.26089e+06 73.5 0.000783056
8297 16657.2 998.293 7.33426e+06 73.5 0.000781636
8298 16730.7 998.388 7.40764e+06 80.85 0.000780288
8299 16811.5 998.487 7.48837e+06 88.935 0.000778882
8300 16900.5 998.588 7.57717e+06 88.935 0.000777426
8301 16989.4 998.682 7.66598e+06 97.8285 0.000776057
8302 17087.2 998.779 7.76369e+06 107.611 0.000774648
